species_id	representative	MGnify_accession	species_closest	ani_closest	gtpro_kmer_counts	phyeco_marker_counts	phyeco_pass_ratio	pangene_counts	genome_counts	Genome_type	Length	N_contigs	N50	GC_content	Completeness	Contamination	Lineage	Continent
101312	GUT_GENOME095989	MGYG-HGUT-01312	101348	79.64175	NA	15	1	1957	1	Isolate	1919070	130	42907	34.15	98.47	0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D pullorum	NA
101313	GUT_GENOME095991	MGYG-HGUT-01313	100105	84.6081	10665	15	1	95934	431	Isolate	4157980	70	159118	44.58	99.24	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	NA
101314	GUT_GENOME095992	MGYG-HGUT-01314	NA	NA	63806	15	1	24395	168	Isolate	3025526	37	861672	41.93	93.06	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F;s__Bacteroides_F pectinophilus	NA
101315	GUT_GENOME095993	MGYG-HGUT-01315	100146	84.414	13073	15	1	73562	236	Isolate	3238915	46	234390	42.49	99.42	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_B;s__Coprococcus_B comes	NA
101316	GUT_GENOME095994	MGYG-HGUT-01316	100027	89.9764	100374	15	1	47173	119	Isolate	2574556	31	317011	58.07	100	0.31	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella multacida	NA
101317	GUT_GENOME095995	MGYG-HGUT-01317	103372	92.6851	NA	15	0.866666666666667	4750	2	Isolate	5150259	49	497106	52.69	99.87	0.07	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter portucalensis_A	NA
101318	GUT_GENOME095996	MGYG-HGUT-01318	100015	87.16385	NA	15	0.866666666666667	4307	2	Isolate	4633453	62	330219	55.87	99.98	0.04	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cancerogenus	NA
101319	GUT_GENOME095997	MGYG-HGUT-01319	NA	NA	44157	15	1	144856	954	Isolate	2482791	51	148465	37.75	99.33	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus	NA
101320	GUT_GENOME095999	MGYG-HGUT-01320	102854	93.99105	NA	15	1	8505	6	Isolate	2423348	100	44913	31.02	100	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridium_U;s__Clostridium_U hiranonis	Asia
101321	GUT_GENOME096004	MGYG-HGUT-01321	102687	94.0617	92629	14	1	77580	338	Isolate	2826238	127	60251	63.05	99.41	0.59	d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger	NA
101322	GUT_GENOME096020	MGYG-HGUT-01322	103042	86.20215	NA	15	1	3029	2	Isolate	3237471	91	166480	57.92	96.77	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger variabile	NA
101323	GUT_GENOME096025	MGYG-HGUT-01323	104295	91.43795	NA	15	1	8318	6	Isolate	4749568	177	164189	40.14	100	0.54	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia rettgeri_D	NA
101324	GUT_GENOME096028	MGYG-HGUT-01324	101350	93.8282	NA	14	1	5724	4	Isolate	2472857	61	96996	28.05	100	0.56	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium periodonticum_D	NA
101325	GUT_GENOME096029	MGYG-HGUT-01325	102362	82.45045	NA	14	1	5356	16	Isolate	1848430	99	44073	32.27	100	0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_C;s__Fusobacterium_C gonidiaformans	NA
101326	GUT_GENOME096031	MGYG-HGUT-01326	101347	91.6143	89129	14	1	19924	36	Isolate	2514029	2	2507720	26.96	100	0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium animalis	NA
101327	GUT_GENOME096033	MGYG-HGUT-01327	102574	90.86645	67817	15	0.933333333333333	19163	64	Isolate	3483404	49	157306	30.38	100	2.25	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A ulcerans	NA
101328	GUT_GENOME096036	MGYG-HGUT-01328	100915	81.51395	93109	14	1	12991	32	Isolate	3807822	58	146762	27.8	100	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium tertium	NA
101329	GUT_GENOME096039	MGYG-HGUT-01329	101432	83.83535	NA	15	1	2436	3	Isolate	2523721	77	88405	34.79	96.82	0.7	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A;s__Helicobacter_A rappini	NA
101330	GUT_GENOME096040	MGYG-HGUT-01330	101348	77.95455	NA	15	1	2182	3	Isolate	1654865	55	87814	35.49	99.71	0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D winghamensis	NA
101331	GUT_GENOME096042	MGYG-HGUT-01331	102703	88.46555	NA	15	1	8440	14	Isolate	2417973	27	220321	49.59	100	0.96	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter;s__Oxalobacter formigenes_A	NA
101332	GUT_GENOME096045	MGYG-HGUT-01332	NA	NA	NA	15	1	3788	2	Isolate	3406326	146	49170	51.82	98.88	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massilioclostridium;s__Massilioclostridium methylpentosum	NA
101333	GUT_GENOME096049	MGYG-HGUT-01333	102472	79.68225	NA	15	1	5679	3	Isolate	3077710	178	95113	39.99	99.38	0.31	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_G;s__Lactobacillus_G hilgardii	NA
101334	GUT_GENOME096055	MGYG-HGUT-01334	NA	NA	79410	15	1	37487	352	Isolate	2103640	58	84901	43.74	99.37	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_B;s__Lactobacillus_B ruminis	NA
101335	GUT_GENOME096056	MGYG-HGUT-01335	100161	84.12805	NA	15	1	2164	2	Isolate	2168059	116	44004	35.98	98.9	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus ultunensis	NA
101336	GUT_GENOME096057	MGYG-HGUT-01336	104287	83.3479	103861	15	1	16731	53	Isolate	2316837	5	2264398	39.04	99.46	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_H;s__	NA
101337	GUT_GENOME096063	MGYG-HGUT-01337	100236	87.52795	10353	15	1	158895	1116	Isolate	5115082	17	392151	43.17	99.26	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	NA
101338	GUT_GENOME096067	MGYG-HGUT-01338	100200	87.61585	972	15	1	427734	2208	Isolate	3930699	3	3112511	41.35	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	NA
101339	GUT_GENOME096069	MGYG-HGUT-01339	NA	NA	NA	15	1	2606	2	Isolate	2123925	8	2103414	46.53	100	0	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Acetomicrobiaceae;g__Acetomicrobium;s__Acetomicrobium hydrogeniformans	North America
101340	GUT_GENOME096070	MGYG-HGUT-01340	101100	78.17325	NA	15	1	1958	1	Isolate	1962173	36	106888	37.88	99.39	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella paramesenteroides	NA
101341	GUT_GENOME096071	MGYG-HGUT-01341	100096	80.79375	NA	15	1	4212	5	Isolate	1638511	126	27923	37.9	100	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc mesenteroides	NA
101342	GUT_GENOME096075	MGYG-HGUT-01342	102594	85.2293	133512	15	1	12784	26	Isolate	2230611	13	235469	40.51	100	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gordonii	NA
101343	GUT_GENOME096077	MGYG-HGUT-01343	102343	81.60405	NA	15	1	5007	2	Isolate	3338928	176	43774	38.69	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter junii	NA
101344	GUT_GENOME096078	MGYG-HGUT-01344	101260	79.9312	NA	15	1	8023	9	Isolate	3137173	52	154991	41.52	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens	NA
101345	GUT_GENOME096080	MGYG-HGUT-01345	101378	92.0789	2755	15	0.933333333333333	152679	397	Isolate	5912967	133	90000	41.89	99.46	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	NA
101346	GUT_GENOME096083	MGYG-HGUT-01346	100057	91.2806	2814	15	1	617984	5983	Isolate	4452513	62	149898	46.38	99.26	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	NA
101347	GUT_GENOME096084	MGYG-HGUT-01347	101326	91.6143	NA	14	1	5059	5	Isolate	2268272	1	2268272	27.12	100	0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium vincentii	NA
101348	GUT_GENOME096089	MGYG-HGUT-01348	101312	79.64175	NA	15	1	1632	3	Isolate	1622996	4	1202157	33.7	99.66	0.12	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D canadensis	NA
101349	GUT_GENOME096096	MGYG-HGUT-01349	102640	94.0625	55924	15	1	100370	789	Isolate	2169783	22	257597	38.67	100	0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	NA
101350	GUT_GENOME096098	MGYG-HGUT-01350	101324	93.8282	NA	14	1	3143	2	Isolate	2454643	80	96412	27.88	100	0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium periodonticum_B	NA
101351	GUT_GENOME096099	MGYG-HGUT-01351	102518	78.88685	NA	15	1	3372	1	Isolate	3631524	372	22002	57.16	95.38	0.43	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Edwardsiella;s__Edwardsiella tarda	NA
101352	GUT_GENOME096124	MGYG-HGUT-01352	102268	83.3848	88108	15	1	13937	16	Isolate	4458358	163	68347	42.55	99.96	0.94	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absiella;s__Absiella sp000165065	NA
101353	GUT_GENOME096128	MGYG-HGUT-01353	102078	94.8352	NA	NA	NA	2116	2	Isolate	2439869	25	184100	60.55	99.6	1.61	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens	NA
101354	GUT_GENOME096132	MGYG-HGUT-01354	102395	83.13125	63655	15	1	18695	137	Isolate	2642081	2	2635766	58.52	100	0	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium	NA
101355	GUT_GENOME096134	MGYG-HGUT-01355	101424	89.2768	NA	15	1	1972	2	Isolate	1889358	52	90509	29.64	95.83	1.52	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus;s__Anaerococcus hydrogenalis	NA
101356	GUT_GENOME096144	MGYG-HGUT-01356	102588	89.7845	107934	15	1	33457	39	Isolate	3197155	8	992687	56.8	99.33	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015	NA
101357	GUT_GENOME096151	MGYG-HGUT-01357	101431	92.8345	NA	14	1	4367	3	Isolate	1566655	1	1566655	38.87	99.48	0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__Helicobacter pylori_C	NA
101358	GUT_GENOME096158	MGYG-HGUT-01358	102333	78.04785	NA	15	1	3901	3	Isolate	1621689	49	88025	34.8	99.88	0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D upsaliensis	NA
101359	GUT_GENOME096166	MGYG-HGUT-01359	104433	90.9057	80117	15	0.933333333333333	152927	922	Isolate	4391094	5	3169074	59.31	100	0	d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	NA
101360	GUT_GENOME096168	MGYG-HGUT-01360	103878	80.7968	NA	15	1	4636	2	Isolate	3139808	254	25434	41.37	98.98	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella salivae	NA
101361	GUT_GENOME096170	MGYG-HGUT-01361	100632	78.65885	93420	15	1	105838	1156	Isolate	2958116	61	104955	55.13	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis_B	NA
101362	GUT_GENOME096172	MGYG-HGUT-01362	102347	94.52425	121207	15	1	15941	56	Isolate	1815536	18	150168	38.81	100	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus	NA
101363	GUT_GENOME096173	MGYG-HGUT-01363	100088	88.01735	NA	15	1	2869	2	Isolate	1718633	57	77253	37.29	100	0.47	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus equinus	NA
101364	GUT_GENOME096174	MGYG-HGUT-01364	103693	93.452	NA	15	1	95038	157	Isolate	4421324	25	478534	44.31	99.25	0.68	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__Bacteroides_A plebeius	Asia
101365	GUT_GENOME096175	MGYG-HGUT-01365	100591	93.56135	NA	15	1	519272	1430	Isolate	2121557	118	43220	47.65	100	0.6	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens	NA
101366	GUT_GENOME096176	MGYG-HGUT-01366	101890	89.3479	NA	15	1	3013	3	Isolate	2304990	169	30196	40.28	100	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinatimonas;s__Succinatimonas hippei	Asia
101367	GUT_GENOME096178	MGYG-HGUT-01367	101617	80.85085	78706	15	1	49935	169	Isolate	4857793	195	50058	48.17	99.37	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q symbiosum	NA
101368	GUT_GENOME096179	MGYG-HGUT-01368	101499	83.7107	NA	15	1	4652	3	Isolate	5374520	171	56059	45.47	99.42	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena fissicatena	NA
101369	GUT_GENOME096183	MGYG-HGUT-01369	100916	81.71475	68254	15	1	12382	40	Isolate	1875738	166	19796	49.8	98.9	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus delbrueckii	NA
101370	GUT_GENOME096185	MGYG-HGUT-01370	101346	81.68405	NA	15	0.866666666666667	8739	9	Isolate	4330083	117	98124	45.57	99.26	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	NA
101371	GUT_GENOME096189	MGYG-HGUT-01371	103402	81.557	NA	15	1	6334	1	Isolate	6950058	185	65575	51.09	99.56	0	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus lautus	NA
101372	GUT_GENOME096191	MGYG-HGUT-01372	102540	91.88645	50852	15	1	33178	119	Isolate	3789431	99	95589	48.52	99.13	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	NA
101373	GUT_GENOME096192	MGYG-HGUT-01373	101439	79.6097	9558	15	0.933333333333333	6957	27	Isolate	2218229	9	596197	38.77	98.73	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella sp000209385	NA
101374	GUT_GENOME096193	MGYG-HGUT-01374	103984	84.63445	2562	15	1	106932	1636	Isolate	3092383	80	97489	42.03	99.42	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena torques	NA
101375	GUT_GENOME096196	MGYG-HGUT-01375	NA	NA	64558	15	1	19031	68	Isolate	2513381	92	94004	53.45	97.82	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_F;s__Ruminococcus_F champanellensis	NA
101376	GUT_GENOME096200	MGYG-HGUT-01376	103362	79.5601	NA	15	1	4127	1	Isolate	5165995	65	180982	39.61	100	0.55	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas gadei	NA
101377	GUT_GENOME096201	MGYG-HGUT-01377	103362	93.7278	NA	15	1	6969	4	Isolate	3951263	39	404348	37.47	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas mossii	NA
101378	GUT_GENOME096203	MGYG-HGUT-01378	100013	92.66575	626	15	1	273032	1056	Isolate	6545232	42	391682	41.97	99.46	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	NA
101379	GUT_GENOME096206	MGYG-HGUT-01379	103354	80.33065	89005	15	1	15330	38	Isolate	3227612	45	263990	45.46	99.42	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena glycyrrhizinilyticum	NA
101380	GUT_GENOME096210	MGYG-HGUT-01380	103065	84.8743	7454	15	1	150598	1238	Isolate	3437936	90	110702	42.38	99.42	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena gnavus	NA
101381	GUT_GENOME096213	MGYG-HGUT-01381	102489	84.0092	NA	15	1	2491	1	Isolate	2684269	198	25189	51.23	99.45	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria macacae	NA
101382	GUT_GENOME096217	MGYG-HGUT-01382	104497	81.65515	104554	15	1	21250	53	Isolate	2482196	45	119889	60.24	100	0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella tanakaei	Asia
101383	GUT_GENOME096220	MGYG-HGUT-01383	NA	NA	NA	15	1	2482	4	Isolate	1269128	28	114768	32.7	99.41	0.44	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	NA
101384	GUT_GENOME096221	MGYG-HGUT-01384	103736	79.2949	NA	15	1	5079	5	Isolate	5243971	29	653153	63.65	99.94	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia pickettii	NA
101385	GUT_GENOME096222	MGYG-HGUT-01385	101429	77.82965	54192	15	1	34311	171	Isolate	2850978	18	501180	54.75	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	NA
101386	GUT_GENOME096228	MGYG-HGUT-01386	101564	93.29685	44022	15	0.933333333333333	54060	167	Isolate	5455948	148	95665	48.93	99.32	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M clostridioforme	NA
101387	GUT_GENOME096234	MGYG-HGUT-01387	100643	93.75745	131474	15	1	40629	70	Isolate	2354438	84	66660	62.06	100	0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia anaerobia	NA
101388	GUT_GENOME096235	MGYG-HGUT-01388	NA	NA	NA	15	1	4901	1	Isolate	5194305	151	85066	47.59	98.98	3.36	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfitobacterium;s__Desulfitobacterium hafniense	NA
101389	GUT_GENOME096236	MGYG-HGUT-01389	101609	83.7097	33701	15	1	7498	14	Isolate	3281561	65	110073	56.07	100	0	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus evryensis	NA
101390	GUT_GENOME096239	MGYG-HGUT-01390	NA	NA	NA	15	1	3031	1	Isolate	3224197	175	34551	40.67	98.63	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Domibacillaceae_A;g__Bacillus_O;s__Bacillus_O smithii	NA
101391	GUT_GENOME096240	MGYG-HGUT-01391	103282	92.65925	111931	15	1	56682	214	Isolate	3843430	89	108758	39.68	99.62	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter fastidiosus	NA
101392	GUT_GENOME096243	MGYG-HGUT-01392	102432	93.525	162130	15	1	28986	20	Isolate	1890008	32	224108	39.55	99.32	0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;s__Campylobacter_A concisus_R	NA
101393	GUT_GENOME096244	MGYG-HGUT-01393	102508	84.1316	174556	15	1	14673	15	Isolate	4880983	118	95454	48.22	99.86	0.36	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia;s__Hafnia paralvei	NA
101394	GUT_GENOME096246	MGYG-HGUT-01394	100015	81.7783	NA	15	1	4440	1	Isolate	4680108	48	176351	54.82	100	0.87	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Yokenella;s__Yokenella regensburgei	NA
101395	GUT_GENOME096248	MGYG-HGUT-01395	102325	89.40845	NA	15	0.933333333333333	2908	1	Isolate	2890783	45	227246	37.35	99.45	0.55	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria innocua	NA
101396	GUT_GENOME096250	MGYG-HGUT-01396	102268	90.1338	130860	15	1	54440	334	Isolate	4835437	91	94066	43.97	100	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absiella;s__Absiella innocuum	NA
101397	GUT_GENOME096252	MGYG-HGUT-01397	100671	87.42265	87700	15	1	109941	350	Isolate	2457811	98	62326	50.46	100	1.27	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister succinatiphilus	NA
101398	GUT_GENOME096253	MGYG-HGUT-01398	100223	80.4878	52293	15	1	18049	95	Isolate	3065786	45	132892	37.91	100	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absiella;s__Absiella sp000163515	NA
101399	GUT_GENOME096256	MGYG-HGUT-01399	NA	NA	67439	15	0.933333333333333	13184	76	Isolate	3753461	42	190589	40.55	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter laneus	Asia
101400	GUT_GENOME096257	MGYG-HGUT-01400	101697	80.07995	21580	15	1	79596	546	Isolate	3785849	21	434370	31.79	100	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	NA
101401	GUT_GENOME096259	MGYG-HGUT-01401	102003	80.6947	46763	15	1	9521	27	Isolate	2368415	391	10755	65.28	94.88	1.55	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella parvirubra	NA
101402	GUT_GENOME096262	MGYG-HGUT-01402	101452	81.0777	58254	15	0.933333333333333	23289	89	Isolate	3861289	9	2786946	31.26	100	1.89	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus;s__Coprobacillus cateniformis	NA
101403	GUT_GENOME096268	MGYG-HGUT-01403	NA	NA	NA	15	1	3531	1	Isolate	3539128	120	73458	40.35	100	0.22	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Amphibacillaceae;g__Oceanobacillus;s__Oceanobacillus massiliensis	NA
